date,columna1,columna2,columna3,columna4,columna5,columna6,columna7,columna8,columna9,columna10,columna11,columna12,columna13,columna14,columna15,columna16,columna17,columna18,columna19,columna20,columna21,columna22,columna23,columna24,columna25,columna26,columna27,columna28,columna29,columna30,columna31,columna32,columna33
2018-06-15,5232639912,4770550218,1446334578,288051569,43029325,35718227,100984651,123102096,42145285,208862766,196818650,57669475,221522126,36685595,61586147,30158666,175481037,201469259,139570536,23902447,37996276,2338113075,363647463,1533449890,441015722,259612528,44841191,136562003,159695793,60600698,42763972,17836726,148274194
2018-06-16,1014644930,963337036,144472708,53798650,619636,7902251,5489010,2126786,2985080,13687812,7772434,6632490,35978096,1011556,699598,5769309,12094569,4151509,3031461,411121,708927,663328258,20481522,246516660,396330076,278204486,24935512,93190078,22395160,45598209,30534832,15063377,38173449
2018-06-17,334651876,299958413,54195508,24315673,73075,1095444,4630671,859483,355385,5049276,3939360,7091898,2511896,2728684,870380,674283,6550736,4851174,4035557,586571,229046,130288754,1119351,48149860,81019543,40426393,14256842,26336308,26080635,44100398,30948247,13152151,8893712
2018-06-18,3907094342,3254323473,836538072,198382588,46903473,19671390,32127115,70086434,39678167,62859745,108201020,23427495,127301047,19013240,30403855,58482503,223240030,142343666,64799389,39608173,37936104,1677784185,316257720,955986711,405539754,256414132,23147746,125977876,92546679,43893650,40281752,3611898,237633505
2018-06-19,3500253513,3038437541,772077246,167301867,40868348,14321605,25515398,61365917,47819992,55060949,84323067,19227034,150598595,14504009,44950127,46220338,264941366,101317562,52127798,11209688,37980076,1570301894,294213919,908368944,367719031,228257542,21273469,118188020,63722377,63754103,41056289,22697814,272119598
2018-06-20,3935428580,3465447879,823719224,177246299,36245898,17745649,39679975,88808740,44154873,81171309,89419022,49653924,117651400,15667188,49682307,16592640,216065125,125690885,64972300,16360566,44358019,1799290393,307320595,1146881687,345088111,202067127,21903381,121117603,135179831,50331605,36752353,13579252,289928122
2018-06-21,3780533106,3165216829,751861006,171920502,37952499,17122317,26181908,70411837,50535880,56833968,99653725,19639110,126519694,14116940,46924348,14048278,129744072,98610764,50356936,9239207,39014621,1551289168,311224184,900068398,339996586,199868989,27205574,112922023,63058193,40774317,37904935,2869382,305038736
2018-06-22,4098936987,3559614360,972050725,237088956,54101798,21396845,28284695,74027193,36738871,66141862,121361564,29564438,161142427,20204823,71576406,50420847,247236111,94979970,47109766,7232284,40637920,1747025064,300105722,1044260609,402658733,250294421,30666139,121698173,72393737,59123816,40769852,18353964,135532806
2018-06-23,983802878,947189431,153950573,52224231,12731795,5244737,5994343,3685528,4360164,11456948,11483840,8574823,31776795,913324,633179,4870866,7076235,6991212,3465199,1345466,2180547,671177914,21628890,255979932,393569092,287171594,16174784,90222714,22092137,47285063,33230485,14054578,5575381
2018-06-24,373204992,343068462,77554184,22045168,14495041,645731,5104032,1534614,265151,6046578,3449523,3962959,12982609,2614641,2287045,2121092,6305400,4287513,1997681,1418419,871413,145208124,3691307,55013832,86502985,42283509,17807238,26412238,22697857,45512054,32611917,12900137,9501692
2018-06-25,4016275108,3522310817,903011462,222503042,32826041,19293802,29965109,88330521,44271814,72995851,117909771,30409971,137150159,19232417,74257627,13865337,178006833,149198838,77622349,20982485,50594004,1802071855,357006191,1058422804,386642860,245956246,22585517,118101097,97985409,65263465,47852556,17410909,151479391
2018-06-26,4054538018,3501750150,825610723,175229018,41282305,15186708,29203289,87525903,57639148,58016863,100363017,23639632,130456725,15360580,42360495,49347040,307912923,136461147,78697285,11975098,45788764,1705521784,346228388,971265503,388027893,217954852,23961989,146111052,243088128,57189006,40632264,16556742,261742383
2018-06-27,3737777422,3320264565,729591848,185504191,46699544,15315142,25777798,88879245,49628673,1984980,82669423,24708571,140634079,15898945,35382449,16508808,157696127,198775891,122782561,28857346,47135984,1801825484,388990795,1043678511,369156178,225158455,22256721,121741002,93151589,64617703,41073152,23544551,119612577
2018-06-28,4313568500,3922036628,861272406,194597724,48613151,18361161,36963745,100371120,55524972,63883670,89115530,29605807,135659019,17214961,37516949,33844597,148850278,217140143,123746706,39056895,54336542,2232455080,435625438,1406417079,390412563,228227640,24284309,137900614,119336556,59748962,43105644,16643318,161599609
2018-06-29,6152506542,5669406580,1563824709,329349886,135617130,37798551,59005027,148942797,83352199,144370084,205847180,58471347,188277278,40996783,83174579,48621868,135978649,358221918,161129136,91287212,105805570,2993556335,608682333,1875982979,508891023,280940327,30284679,197666017,145130620,74576969,53847378,20729591,124923619
2018-06-30,17816031974,16144438502,4120695210,828490309,131310920,62574821,233686717,662783451,43043151,307136162,298317409,66286803,290016198,77817007,85559941,1033672321,485049937,894613368,417421005,202905865,274286498,6116438371,363268428,3970684676,1782485267,822464622,583032641,376988004,1537733882,223957525,59368379,164589146,637961100
2018-07-01,2193968138,1760886896,162516193,21138466,418786,2517059,3396820,6886930,730133,3517758,21001598,1497833,13838777,706729,85837127,1028177,35290783,94968738,65563049,3304652,26101037,352249747,7218706,168354606,176676435,87850491,26225343,62600601,127420068,59674684,41721857,17952827,633376605
2018-07-02,3927942917,3118952007,591284137,148518404,26750176,20945905,15294475,43474288,32794558,38374016,136247324,14905885,69616122,12611479,21988435,9763070,325677164,136287497,66125922,30845798,39315777,1480444886,151024396,864035637,465384853,286260217,27817449,151307187,107591437,83964295,55298461,28665834,430876390
2018-07-03,3056244397,2569030452,586951235,143804600,39142879,15956051,23052689,52683104,39989274,43006728,68056624,13589485,95525803,12289646,27841771,12012581,272208352,117858056,68761817,22873919,26222320,1398633542,172770038,819623194,406240310,241958139,21954932,142327239,77767129,71601209,42619915,28981294,99743639
2018-07-04,3201650013,2733133602,645864146,157241208,42560344,19169761,19133336,48485020,40213467,41759110,74239190,15222256,80387067,14002948,76837659,16612780,226909689,114299106,60539142,22235844,31524120,1398132307,195008789,825109640,378013878,230422961,22300483,125290434,78669891,59701832,47460411,12241421,254037060
2018-07-05,3994861431,2834477472,661071863,173715521,32187252,15719360,24001664,60661715,36364276,57456184,71872203,20096383,113580686,11752321,27224926,16439372,427876164,218489292,132696568,49275056,36517668,1447458749,173576652,877085876,396796221,232060271,22217381,142518569,72580956,60726290,46863788,13862502,109920149
2018-07-06,3463225657,2952328458,795298799,219147079,56854826,24942409,26542639,59752021,31769306,62451261,102127273,17481114,100096117,16706813,29115566,48312375,278342794,121249571,50030279,26290209,44929083,1548962687,193161450,943936431,411864806,256572217,24927964,130364625,66215698,59715331,44658804,15056527,112942733
2018-07-07,1050349185,996897840,126981692,50743677,10657492,5621329,5972314,3964333,3163463,9251392,3678196,13389656,19117349,1063608,231129,127754,11612094,2221729,880474,259477,1081778,726209170,24147220,294616200,407445750,284128269,21281556,102035925,22654416,51298355,36638084,14660271,22982111
2018-07-08,497040276,457239830,62482222,24201784,18721,1350985,5228406,1335139,281363,8107752,3290489,4537605,10648724,2228028,1120872,132354,9840167,3295402,1987138,123003,1185261,170199119,3260478,62149577,104789064,55269344,19768208,29751512,27156158,50109150,36219843,13889307,95159397
2018-07-09,3520571753,2842290842,686928895,205505481,50380824,23258434,25380486,66362062,9788442,56182748,86765781,16154283,82132317,14540714,37312711,13164612,314906057,131996464,73663919,22141012,36191533,1523144183,196433152,929310545,397400486,247748612,25437402,124214472,109765285,68383716,52372412,16011304,125110753
2018-07-10,4173817457,3495063403,824156114,187734300,35678845,22711383,36125269,89566094,35468720,78619196,89894754,31921984,94987522,15073976,51762341,54611730,454450185,147254706,78649266,26393531,42211909,1772553384,211999055,1184573341,375980988,218992967,35985083,121002938,85459552,61038360,47020698,14017662,175280556
2018-07-11,3078449127,2618779861,674157140,171845704,37124594,22295813,20840427,54321085,47971259,46055273,76311110,24518010,99048569,15423319,39985887,18416090,227588375,120656183,73468522,11263187,35924474,1469507559,203339070,914515900,351652589,208423477,24728774,118500338,87499230,55515902,41526737,13989165,17504884
2018-07-12,3524214126,2898299465,691540702,177157940,38733666,22863330,23503208,61631829,33607659,55270495,88128093,40593522,90506711,15477041,26502266,17564942,423235486,113465114,59723402,24797505,28944207,1487684668,215599476,881868807,390216385,250294652,21876680,118045053,155864420,60297333,46050223,14247110,191775795
2018-07-13,3942271243,3442052186,926638743,239110469,69136008,27582860,35745984,78375684,36104748,79415987,121877004,23024375,97432982,23246211,33982548,61603883,232409011,120859834,71538189,15943448,33378197,1677572657,243126253,1037823749,396622655,250796844,28393569,117432242,148757191,65819269,47704094,18115175,219288223
2018-07-14,1021643919,970365608,131937263,58177821,157013,6102330,5865136,3260914,2598594,21884241,4121776,9873967,12084508,1149959,711070,5949934,14096924,5256766,3658446,751914,846406,697378514,23271770,284343639,389763105,280225977,21705051,87832077,23935397,56240225,41421346,14818879,7234904
2018-07-15,1866555517,1737042516,419737677,58804518,450684,10355926,51679644,38764800,742025,78214579,60341005,28947356,65275550,15631261,8996810,1533519,43219216,28893586,16692522,3983394,8217670,667764673,82426991,441173219,144164463,60660154,35919910,47584399,66952910,55368296,39387656,15980640,276862454
2018-07-16,3531754368,3038550615,792461310,197085995,39580457,36464252,30793223,83434448,45000981,72957211,99300808,17167992,100598608,18018946,33697637,18360752,203824570,112982282,58347200,22775888,31859194,1629381615,188520736,1001708499,439152380,259400178,34442280,145309922,101219851,79342139,64049413,15292726,126031543
2018-07-17,3345603583,2989006610,733801203,162799647,26719993,21643876,32593015,53956090,41001243,59974667,82652151,19367105,137316290,13088310,33708186,48980630,162101715,109110736,58061522,16559392,34489822,1502097040,220414022,881493491,400189527,240475776,21576634,138137117,226455440,65095709,50540923,14554786,108378036
2018-07-18,3025269668,2625644163,627511966,164821984,22600916,20363845,23566409,59299660,45322556,46486484,67869432,19266250,98567779,14185332,32650273,12511046,138840426,103543286,56522834,22056798,24963654,1472081148,254891112,856597947,360592089,215587748,21943874,123060467,111924876,60137176,45017290,15119886,78030873
2018-07-19,3325144487,2973722976,696477550,172061185,38000403,21747810,28642786,61926977,57051964,41368064,87170372,17608002,103662424,13999908,34087630,19150025,167702707,154680017,112989945,10516796,31173276,1532238617,263178447,900698984,368361186,213690124,20949610,133721452,69743153,61097555,47206781,13890774,258289604
2018-07-20,4581081692,3847642862,999747743,239740325,65393932,29217279,43698906,99456319,36711665,96296650,136524186,27054753,111828790,25866363,37183048,50775527,469534878,124645343,72306178,16689122,35650043,1881650293,252956217,1224454640,404239436,244307927,28874094,131057415,130375418,68727551,50641088,18086463,134867776
2018-07-21,996786614,950150137,136479134,54497928,12511789,4685838,6275223,2967878,3614330,6212798,5254344,10161426,23401098,1020185,420475,5455822,9882122,4507144,3625189,197355,684600,643895691,16254181,249720744,377920766,272976900,21193374,83750492,23061760,54494310,39712207,14782103,35686131
2018-07-22,477254359,412274623,53871720,22306172,57197,990824,5249130,1793002,983056,3489914,3509439,4089620,2540351,3518646,1526080,3818289,25105985,4194158,3371027,196672,626459,160349327,3693575,61835787,94819965,51636058,15964183,27219724,28372188,54669503,40387661,14281842,72318488
2018-07-23,3663623167,3154097693,769880811,211189788,28238236,25340171,28652058,70176480,32334790,64238457,105039866,25611172,111431796,17747358,33875760,16004879,212433570,126661043,71721486,11843518,43096039,1603648362,255349483,966142002,382156877,246370635,22751799,113034443,82698574,67763879,54573166,13190713,248318884
2018-07-24,3277513834,2937480083,745053811,172423393,36848396,21685870,22958511,67480812,41706932,52960145,95164385,19747522,105459395,15948855,37137480,55532115,130256484,129904741,77717996,15053064,37133681,1486951074,276412338,847190007,363348729,217591077,26749009,119008643,136396210,61404413,47741089,13663324,119317406
2018-07-25,3407648030,3024395762,793696203,193043183,37494737,16809797,24944373,65277676,23175412,59313391,82438809,25977327,152122812,13733641,84817751,14547294,160751104,163613299,89568999,19314585,54729715,1490478810,247439543,916527294,326511973,198916945,20988065,106606963,104783777,55434656,42028382,13406274,98039155
2018-07-26,3499254047,3098001302,721727363,195425095,39142886,27269390,26701960,74479658,32508687,54750822,79664206,24255069,97542769,13623383,34286546,22076892,153613473,214614509,139142492,31753026,43718991,1556709682,270008279,915625176,371076227,220816032,24420243,125839952,69628609,64301184,49746621,14554563,129295198
2018-07-27,3921682907,3510681526,883823869,235868922,71440046,26184895,28447131,80462466,30660684,87530608,101230022,33881621,91507931,22034903,48485883,26088757,199434456,225213509,142819011,40695924,41698574,1775470422,277762114,1065601868,432106440,281611388,27455310,123039742,59725608,66244565,49422279,16822286,238426709
2018-07-28,991925557,950211932,163447425,48771642,13011838,3842831,5264267,6830737,854211,5132685,4578863,7514257,25588931,1138064,519677,40399422,10091235,5001481,2940708,612947,1447826,643536884,23786508,242638984,377111392,275372694,18919753,82818945,21187563,54696120,39763655,14932465,10531025
